VARIENCE: 40
500	0.0000	0.0000	0.0000	0.1124	10.0590	6998.1637
1000	0.0000	0.0000	0.0000	0.1124	10.1781	6635.4191
1500	0.0000	0.0000	0.0000	0.1124	10.3491	6350.0240
2000	0.0000	0.0000	0.0000	0.1124	10.5671	6112.2611
2500	0.0000	0.0000	0.0000	0.1124	10.8265	5912.3712
3000	0.0000	0.0000	0.0000	0.1124	11.1214	5740.9553
3500	0.0000	0.0000	0.0000	0.1124	11.4456	5594.7392
4000	0.0000	0.0000	0.0000	0.1124	11.7921	5469.0339
4500	0.0000	0.0000	0.0000	0.1124	12.1591	5360.4574
5000	0.0000	0.0000	0.0000	0.1124	12.5369	5266.3294
5500	0.0000	0.0000	0.0000	0.1124	12.9202	5184.1967
6000	0.0000	0.0000	0.0000	0.1124	13.3007	5111.7242
6500	0.0000	0.0000	0.0000	0.1124	13.6679	5046.4690
7000	0.0000	0.0000	0.0000	0.1124	14.0109	4987.8382
7500	0.0000	0.0000	0.0000	0.1124	14.3224	4933.7234
8000	0.0000	0.0000	0.0000	0.1124	14.5893	4883.1504
8500	-0.0000	0.0000	0.0002	0.1124	14.8039	4835.0544
9000	-0.0000	0.0001	0.0004	0.1124	14.9608	4789.6878
9500	-0.0000	0.0003	0.0008	0.1125	15.0590	4745.8054
10000	-0.0000	0.0007	0.0016	0.1128	15.0972	4703.0167
10500	-0.0000	0.0009	0.0020	0.1132	15.0799	4661.2771
11000	-0.0000	0.0013	0.0027	0.1138	15.0225	4620.5157
11500	-0.0000	0.0018	0.0038	0.1148	14.9378	4580.4159
12000	0.0001	0.0033	0.0066	0.1165	14.8452	4541.2629
12500	0.0004	0.0055	0.0106	0.1191	14.7690	4502.6380
13000	0.0014	0.0107	0.0196	0.1264	14.7573	4464.7573
13500	0.0053	0.0205	0.0354	0.1404	14.8428	4427.1885
14000	0.0156	0.0343	0.0561	0.1659	15.0246	4390.3705
14500	0.0245	0.0420	0.0669	0.1808	15.2517	4354.2793
15000	0.0307	0.0472	0.0740	0.1894	15.4735	4318.6372
15500	0.0355	0.0515	0.0801	0.1952	15.6765	4283.5527
16000	0.0381	0.0537	0.0832	0.1982	15.8569	4248.9870
16500	0.0396	0.0549	0.0845	0.1999	16.0096	4214.9268
17000	0.0406	0.0556	0.0853	0.2014	16.1369	4181.5805
17500	0.0424	0.0574	0.0876	0.2031	16.2346	4148.7669
18000	0.0426	0.0580	0.0882	0.2041	16.2969	4116.4497
18500	0.0437	0.0589	0.0893	0.2054	16.3317	4084.7127
19000	0.0445	0.0599	0.0905	0.2064	16.3419	4053.5369
19500	0.0455	0.0613	0.0921	0.2072	16.3151	4022.9241
20000	0.0468	0.0627	0.0937	0.2087	16.2767	3992.6087
20500	0.0484	0.0646	0.0961	0.2100	16.2271	3963.0915
21000	0.0502	0.0674	0.0994	0.2123	16.1604	3933.9392
21500	0.0525	0.0708	0.1035	0.2149	16.1025	3905.2451
22000	0.0545	0.0745	0.1074	0.2184	16.0485	3877.1894
22500	0.0578	0.0812	0.1151	0.2248	16.0382	3849.5195
23000	0.0650	0.0952	0.1311	0.2393	16.0917	3822.1723
23500	0.0818	0.1203	0.1597	0.2636	16.2734	3795.4611
24000	0.1042	0.1469	0.1894	0.2835	16.5761	3769.0775
24500	0.1290	0.1716	0.2175	0.2996	16.9595	3743.1011
25000	0.1534	0.1944	0.2433	0.3079	17.3475	3717.6461
25500	0.1723	0.2140	0.2664	0.3159	17.7361	3692.2994
26000	0.1875	0.2300	0.2853	0.3209	18.0939	3667.6044
26500	0.2019	0.2450	0.3027	0.3261	18.4189	3643.2347
27000	0.2146	0.2582	0.3178	0.3364	18.7129	3619.1046
27500	0.2239	0.2669	0.3279	0.3437	18.9762	3595.4294
28000	0.2308	0.2756	0.3375	0.3498	19.2055	3572.0438
28500	0.2407	0.2857	0.3483	0.3558	19.3997	3549.0263
29000	0.2468	0.2926	0.3546	0.3591	19.5753	3526.4782
29500	0.2525	0.2987	0.3578	0.3630	19.7327	3504.0739
30000	0.2580	0.3054	0.3624	0.3656	19.8887	3482.1200
30500	0.2605	0.3090	0.3626	0.3695	20.0499	3460.4124
31000	0.2614	0.3120	0.3608	0.3724	20.2241	3439.1139
31500	0.2657	0.3176	0.3633	0.3788	20.4195	3418.0900
32000	0.2709	0.3257	0.3670	0.3845	20.6717	3397.3062
32500	0.2733	0.3301	0.3674	0.3887	20.9763	3376.8913
33000	0.2709	0.3301	0.3637	0.3872	21.3200	3356.7331
33500	0.2701	0.3325	0.3646	0.3870	21.6725	3336.8289
34000	0.2651	0.3315	0.3616	0.3852	22.0234	3317.2220
34500	0.2596	0.3287	0.3573	0.3820	22.3708	3297.8887
35000	0.2578	0.3281	0.3561	0.3825	22.6945	3278.8318
35500	0.2560	0.3294	0.3567	0.3818	22.9939	3260.0434
