DIM=300
500	0.0000	0.0000	0.0000	0.0385	16.1615	8569.7039
1000	0.0000	0.0000	0.0000	0.0385	16.2425	8047.5214
1500	0.0000	0.0000	0.0000	0.0385	16.3631	7650.1381
2000	0.0000	0.0000	0.0000	0.0385	16.5202	7329.5620
2500	0.0000	0.0000	0.0000	0.0385	16.7099	7069.3713
3000	0.0000	0.0000	0.0000	0.0385	16.9276	6857.8241
3500	0.0000	0.0000	0.0000	0.0385	17.1681	6682.6603
4000	0.0000	0.0000	0.0000	0.0385	17.4251	6538.1328
4500	-0.0000	-0.0000	0.0001	0.0385	17.6959	6413.9199
5000	0.0000	0.0000	0.0002	0.0385	17.9747	6309.0915
5500	0.0000	0.0000	0.0002	0.0385	18.2514	6215.9066
6000	0.0000	0.0001	0.0004	0.0386	18.5192	6131.8328
6500	0.0000	0.0002	0.0006	0.0387	18.7691	6054.8340
7000	0.0000	0.0005	0.0011	0.0390	18.9972	5982.6413
7500	0.0000	0.0010	0.0022	0.0398	19.1979	5914.2589
8000	0.0000	0.0026	0.0053	0.0417	19.3757	5849.4160
8500	0.0001	0.0052	0.0103	0.0446	19.5323	5786.2257
9000	0.0005	0.0109	0.0210	0.0503	19.7026	5725.1553
9500	0.0016	0.0214	0.0395	0.0587	19.9344	5666.1188
10000	0.0076	0.0511	0.0875	0.0745	20.2978	5608.1557
10500	0.0207	0.0825	0.1324	0.0972	20.8071	5551.7905
11000	0.0292	0.0936	0.1462	0.1038	21.3377	5495.7709
11500	0.0337	0.0976	0.1505	0.1058	21.8126	5441.0103
12000	0.0366	0.0992	0.1515	0.1062	22.2354	5387.4456
12500	0.0382	0.1001	0.1519	0.1065	22.6035	5334.7327
13000	0.0390	0.1006	0.1521	0.1069	22.9295	5282.8358
13500	0.0401	0.1029	0.1546	0.1085	23.2073	5231.9564
14000	0.0412	0.1063	0.1583	0.1114	23.4640	5182.3239
14500	0.0434	0.1120	0.1647	0.1158	23.7215	5133.1416
15000	0.0464	0.1178	0.1712	0.1191	23.9679	5085.0583
15500	0.0505	0.1242	0.1783	0.1215	24.1969	5037.5928
16000	0.0538	0.1283	0.1829	0.1234	24.4086	4991.1602
16500	0.0579	0.1342	0.1900	0.1254	24.5867	4945.5496
17000	0.0604	0.1371	0.1934	0.1266	24.7349	4900.9500
17500	0.0635	0.1412	0.1983	0.1279	24.8597	4856.7635
18000	0.0655	0.1441	0.2018	0.1300	24.9589	4813.3977
18500	0.0675	0.1468	0.2047	0.1315	25.0389	4770.9588
19000	0.0687	0.1489	0.2069	0.1330	25.1093	4729.1944
19500	0.0707	0.1518	0.2098	0.1347	25.1690	4688.2026
20000	0.0717	0.1533	0.2110	0.1358	25.2271	4647.9449
20500	0.0741	0.1574	0.2151	0.1410	25.2820	4608.3144
21000	0.0757	0.1604	0.2177	0.1453	25.3451	4569.5920
21500	0.0781	0.1653	0.2221	0.1509	25.4491	4531.2376
22000	0.0817	0.1715	0.2278	0.1568	25.5949	4493.5373
22500	0.0855	0.1760	0.2316	0.1614	25.7544	4456.7447
23000	0.0885	0.1792	0.2342	0.1642	25.9286	4420.5728
23500	0.0908	0.1816	0.2361	0.1657	26.1148	4384.8076
24000	0.0934	0.1845	0.2381	0.1679	26.2943	4349.7317
24500	0.0953	0.1869	0.2400	0.1698	26.4821	4315.2692
25000	0.0969	0.1882	0.2399	0.1718	26.6708	4281.3216
25500	0.0987	0.1909	0.2414	0.1742	26.8844	4248.0945
